taxpayer_id,name,income,declared_tax,paid_tax,deductions,filing_status,year
2434,Omondi Owino,1417371,424415,424415,131766,Single,2024
2435,Kamau Wanjala,280971,60058,60058,27906,Head of Household,2022
2436,Wambui Karanja,28832523,5016977,5016977,533267,Head of Household,2023
2437,Chebet Muchiri,3047172,492955,492955,492478,Married,2023
2438,Wangari Njuguna,2348557,454545,454545,339149,Married,2023
2439,Kimani Kirui,4449899,1076347,1076347,344625,Single,2023
2440,Wambui Ochieng,4584535,954314,954314,667101,Married,2024
2441,Mutua Nyong'o,2922846,413315,413315,392844,Single,2024
2442,Wangari Wanjala,2154255,514039,514039,499604,Married,2024
2443,Kiprop Mutai,2566611,290360,290360,342050,Single,2023
2444,Chebet Kenyatta,3161730,361027,361027,153184,Married,2023
2445,Odhiambo Kuria,4882147,609144,609144,443404,Head of Household,2024
2446,Wambui Njuguna,2778160,493467,493467,613977,Married,2023
2447,Nyambura Mutai,2088415,315056,315056,554524,Head of Household,2022
2448,Kibet Kiprotich,3280235,447051,447051,476482,Head of Household,2023
2449,Akinyi Ouma,1157420,171855,171855,81706,Head of Household,2022
2450,Kosgei Kipchoge,4167619,688033,688033,608422,Head of Household,2023
2451,Ruto Moi,1654057,257811,257811,388956,Married,2023
2452,Mutua Kuria,15466445,3914769,0,730208,Married,2022
2453,Kipchoge Kamau,657785,143639,143639,108284,Head of Household,2023
2454,Kariuki Mwangi,1774751,267575,267575,506393,Head of Household,2024
2455,Akinyi Kirui,4106474,1193264,1193264,4817806,Married,2024
2456,Njoroge Kibaki,1601370,258446,258446,217033,Head of Household,2022
2457,Chepkoech Rotich,41531227,9830712,9830712,807818,Single,2022
2458,Auma Karanja,24042439,2960803,0,6602248,Head of Household,2024
2459,Ruto Kenyatta,3661922,651656,651656,75647,Head of Household,2023
2460,Cherono Bett,1643026,482718,482718,85997,Single,2022
2461,Kiprop Bett,1951846,222413,222413,2257198,Married,2023
2462,Gathoni Rotich,2599128,494353,494353,772262,Married,2024
2463,Kamau Kuria,4021926,550603,550603,-613807,Single,2022
2464,Kimani Moi,3556034,725679,725679,784160,Head of Household,2022
2465,Kiprop Njuguna,2805207,814928,814928,714013,Single,2024
2466,Odinga Njuguna,1726674,489566,489566,433838,Single,2024
2467,Jelimo Mwangi,46846612,8892273,8892273,111111,Single,2022
2468,Odhiambo Kirui,969732,275618,275618,216612,Head of Household,2022
2469,Omondi Mutai,4201292,438902,438902,585271,Head of Household,2023
2470,Wambui Wanjala,2044534,456026,456026,332139,Married,2023
2471,Njeri Kibaki,4682929,1042166,1042166,665461,Single,2022
2472,Kamau Kipkemoi,4213159,696285,696285,638520,Head of Household,2023
2473,Nyambura Ouma,4415933,2151147,2151147,29081,Head of Household,2022
2474,Kipchoge Kipkemoi,4792731,845460,845460,5710958,Married,2023
2475,Kosgei Njuguna,2339830,620931,620931,202271,Married,2023
2476,Auma Kipkemoi,3242557,576771,576771,175314,Head of Household,2024
2477,Maina Bett,1835897,388393,388393,135834,Single,2023
2478,Chepkoech Kamau,1119391,292446,292446,166711,Married,2023
2479,Njoroge Kuria,2824018,586258,586258,597108,Single,2023
2480,Kamau Kirui,2402579,565740,565740,215601,Single,2023
2481,Wangari Ondiek,4292087,434616,434616,-173624,Head of Household,2024
2482,Odinga Mwangi,3459461,1515366,1515366,377232,Married,2023
2483,Omondi Moi,3016063,796871,796871,317175,Married,2022
2484,Nyambura Wanjala,36491051,10565309,0,9692509,Single,2022
2485,Mutua Korir,2747816,368115,368115,784704,Head of Household,2023
2486,Cherono Njuguna,1427129,261517,261517,304951,Single,2023
2487,Jelimo Ouma,4232074,1219732,1219732,560427,Single,2022
2488,Omondi Gitau,2288003,612441,612441,2703058,Married,2022
2489,Odinga Kamau,3926635,804832,804832,70695,Single,2024
2490,Kamau Muchiri,2710482,689714,689714,47607,Single,2022
2491,Wangari Kemboi,4368980,1294703,1294703,4786922,Head of Household,2023
2492,Wambui Gitau,1279015,355424,355424,244757,Single,2023
2493,Wanjiku Lagat,2718121,441063,441063,32635,Head of Household,2024
2494,Rotich Kiprotich,1665485,229070,229070,392485,Head of Household,2024
2495,Gathoni Moi,7260299,1050385,1050385,967764,Single,2023
2496,Cherono Korir,4019857,449212,449212,597024,Head of Household,2022
2497,Kiplangat Mutai,2010107,435124,435124,239688,Head of Household,2023
2498,Keter Bett,2917981,410467,410467,615330,Married,2024
2499,Cherono Mwangi,26789068,3578241,0,6834201,Single,2024
2500,Auma Muchiri,45975442,9130537,0,12594413,Head of Household,2022
2501,Odinga Sigei,3055915,896970,896970,900977,Married,2023
2502,Kiprop Korir,3635193,827130,827130,-380719,Single,2024
2503,Cheruiyot Gitau,1872417,295692,295692,83905,Head of Household,2024
2504,Ruto Njuguna,16371828,4108103,4108103,116094,Single,2022
2505,Kipchoge Wanjala,44633870,10168886,0,3763924,Married,2024
2506,Otieno Kipchoge,777172,133041,133041,198258,Single,2022
2507,Rotich Kibaki,4115447,895683,895683,250914,Married,2024
2508,Wanjiku Karanja,1632819,298290,298290,-858601,Single,2022
2509,Omondi Gitau,252784,54541,54541,67133,Married,2022
2510,Wangari Rotich,33401494,7220378,0,5879779,Married,2023
2511,Kamau Wanjala,30777981,8157688,8157688,923505,Head of Household,2022
2512,Keter Ngugi,3728762,2918913,2918913,775471,Married,2024
2513,Kariuki Bett,12195508,3609082,0,2165221,Head of Household,2023
2514,Odinga Rudisha,4705393,1003862,1003862,34869,Head of Household,2022
2515,Akinyi Ochieng,2172165,481881,481881,-517311,Head of Household,2022
2516,Chepkoech Kemboi,4821109,3144619,3144619,1343320,Head of Household,2022
2517,Rotich Gitau,27582969,4803108,0,337086,Head of Household,2023
2518,Kimani Kipchoge,43548969,12815489,12815489,881403,Head of Household,2024
2519,Cheruiyot Wanjala,567552,91158,91158,139004,Single,2022
2520,Kamau Kiprono,22194906,4782542,0,4762857,Head of Household,2022
2521,Omondi Kamau,3441873,650407,650407,-319246,Head of Household,2022
2522,Cherono Owino,1419161,174178,174178,194090,Married,2022
2523,Kipchoge Kuria,1926944,355768,355768,-305878,Single,2022
2524,Wambui Kuria,2874524,783375,783375,27393,Single,2024
2525,Njeri Ngugi,4491729,988222,988222,374284,Single,2023
2526,Odinga Owino,4851083,723008,723008,-991639,Single,2023
2527,Mutua Rudisha,3081358,557896,557896,154686,Head of Household,2023
2528,Kariuki Sigei,2352827,687032,687032,-828573,Married,2024
2529,Muthoni Wanjala,610316,152492,152492,91129,Single,2023
2530,Kibet Rotich,4970481,1250775,1250775,269755,Single,2024
2531,Kipchoge Njuguna,7458778,2042024,2042024,15281,Single,2022
2532,Cherono Mutai,4612769,718531,718531,-279261,Single,2024
2533,Wangari Owino,3949947,1150770,1150770,184909,Head of Household,2024
2534,Kibet Korir,4624956,1018383,1018383,511882,Head of Household,2023
2535,Wambui Ondiek,1919299,337149,337149,94772,Single,2022
2536,Odhiambo Bett,18522534,3301586,0,2640817,Head of Household,2024
2537,Njoroge Kuria,39163862,10930110,0,2627260,Single,2023
2538,Jelimo Ouma,2742380,598146,598146,495332,Married,2024
2539,Odhiambo Rudisha,36161978,10814949,0,5933595,Single,2024
2540,Ruto Kuria,1729530,413130,413130,322872,Head of Household,2024
2541,Gathoni Bett,37364619,8357473,0,5264068,Married,2022
2542,Muthoni Owino,3713595,808519,808519,490159,Head of Household,2022
2543,Keter Rotich,217236,154586,154586,43729,Single,2023
2544,Kipchoge Ondiek,1110211,221095,221095,323216,Single,2023
2545,Ruto Sang,1335964,227986,227986,197397,Single,2022
2546,Keter Gitau,3842488,543510,543510,4398824,Head of Household,2022
2547,Mutua Nyong'o,589616,354855,354855,31710,Single,2024
2548,Kibet Ouma,1069940,131298,131298,259123,Single,2024
2549,Kiprop Kamau,8878842,1209916,1209916,679899,Head of Household,2022
2550,Maina Kibaki,3777341,560269,560269,196321,Single,2023
2551,Muthoni Kirui,4997263,545940,545940,551484,Married,2023
2552,Chepkoech Kuria,1094411,243992,243992,19108,Head of Household,2023
2553,Cherono Kuria,973005,177991,177991,21021,Single,2022
2554,Otieno Mwangi,31415198,4500526,0,488712,Head of Household,2022
2555,Ruto Lagat,1762536,510438,510438,382664,Single,2023
2556,Jelimo Sang,49765431,9184858,0,11755006,Married,2022
2557,Maina Ondiek,698587,171169,171169,731,Married,2024
2558,Njeri Rotich,1058264,222006,222006,278857,Single,2024
2559,Keter Rotich,1935709,215059,215059,542059,Single,2023
2560,Akinyi Bett,22725604,3668298,0,1937867,Married,2023
2561,Wambui Moi,2214021,525813,525813,-583921,Head of Household,2022
2562,Kiplangat Kemboi,2110393,406031,406031,95995,Single,2024
2563,Njoroge Kuria,12245674,2373931,0,3383624,Head of Household,2024
2564,Chepkoech Kipchoge,4577550,1245358,1245358,677418,Head of Household,2023
2565,Wangari Owino,3518548,590371,590371,837782,Head of Household,2023
2566,Jelimo Sang,2045827,232891,232891,17912,Head of Household,2023
2567,Ruto Mutai,2422382,428305,428305,30239,Single,2023
2568,Wanjiku Kipchoge,44276568,11582554,0,12140015,Single,2023
2569,Kiprop Ochieng,3787113,878875,878875,641102,Married,2023
2570,Jelimo Ondiek,3826375,1069772,1069772,498231,Single,2022
2571,Muthoni Moi,528304,238807,238807,120891,Married,2024
2572,Gathoni Ouma,1233653,586996,586996,228400,Head of Household,2023
2573,Kibet Kamau,902640,189804,189804,219586,Single,2023
2574,Omondi Kamau,3136095,396743,396743,3736148,Head of Household,2024
2575,Kariuki Ouma,1681469,189606,189606,501090,Head of Household,2023
2576,Chepkoech Kimutai,32901594,6361148,0,9198180,Head of Household,2024
2577,Kosgei Sigei,2635547,618463,618463,681923,Married,2023
2578,Omondi Kenyatta,45622688,7091440,0,3932433,Married,2023
2579,Maina Kiprotich,5106683,1312021,1312021,5852414,Married,2023
2580,Kiprop Kibaki,19704989,3435311,0,5112148,Married,2022
2581,Wambui Korir,4537046,1159775,1159775,998734,Single,2023
2582,Wambui Wanjala,3784253,521160,521160,354703,Married,2022
2583,Kiplangat Karanja,30889582,8270775,0,4089767,Head of Household,2023
2584,Rotich Ouma,2821026,364945,364945,3288784,Single,2024
2585,Kosgei Kamau,2551954,478263,478263,2666916,Married,2022
2586,Wangari Njuguna,4606598,2236858,2236858,193522,Single,2024
2587,Wanjiku Mwangi,3587986,886409,886409,52289,Married,2024
2588,Odinga Sang,2576205,713564,713564,377928,Head of Household,2024
2589,Akinyi Rudisha,2684417,1984743,1984743,684715,Head of Household,2023
2590,Maina Karanja,1353191,269213,269213,89811,Single,2024
2591,Maina Moi,4054555,714684,714684,137526,Married,2024
2592,Njoroge Sigei,1817734,488952,488952,406815,Head of Household,2022
2593,Chebet Muchiri,557808,336553,336553,65174,Single,2024
2594,Cheruiyot Njuguna,1623496,401766,401766,419612,Single,2022
2595,Muthoni Kipkemoi,23994801,3675983,0,2401484,Married,2022
2596,Odhiambo Ondiek,1011319,262541,262541,224113,Married,2023
2597,Kosgei Nyong'o,669964,116003,116003,171135,Single,2023
2598,Cherono Owino,2255806,410309,410309,672987,Head of Household,2023
2599,Wangari Ouma,4224771,739439,739439,246296,Married,2022
2600,Jelimo Kibaki,4347113,1128821,1128821,283380,Single,2024
2601,Kibet Moi,13830698,3398719,0,1534903,Head of Household,2022
2602,Gathoni Kiprotich,2164407,1513480,1513480,176796,Single,2023
2603,Omondi Kipchoge,2323345,1458537,1458537,379725,Head of Household,2022
2604,Auma Rudisha,711554,179072,179072,84104,Head of Household,2022
2605,Ruto Kirui,4865639,1040036,1040036,5408519,Single,2022
2606,Keter Rudisha,4562002,860661,860661,490073,Married,2022
2607,Nyambura Mwangi,2973564,672654,672654,770659,Married,2024
2608,Rotich Lagat,10010400,2832921,0,1181632,Married,2024
2609,Njeri Ochieng,248269,36996,36996,201,Head of Household,2024
2610,Akinyi Kenyatta,4148225,610650,610650,212656,Single,2024
2611,Kamau Njuguna,1500633,336413,336413,1731622,Single,2024
2612,Kiplangat Rotich,2819919,831649,831649,560275,Married,2024
2613,Kipchoge Korir,2441113,525555,525555,-944446,Head of Household,2023
2614,Kariuki Mwangi,1675983,289237,289237,351309,Head of Household,2022
2615,Kariuki Wanjala,1703838,509602,509602,194551,Married,2022
2616,Cherono Kamau,1059971,145514,145514,65426,Single,2024
2617,Odhiambo Kemboi,2418471,259640,259640,642651,Single,2024
2618,Cheruiyot Ondiek,974879,137795,137795,37541,Single,2023
2619,Muthoni Kirui,4489971,702479,702479,396985,Single,2023
2620,Wambui Moi,39626427,8319430,0,10578810,Married,2024
2621,Kiplangat Karanja,710402,543221,543221,52259,Single,2024
2622,Odhiambo Kipkemoi,4567536,1190399,1190399,5480962,Head of Household,2023
2623,Cherono Kibaki,3393459,617056,617056,952258,Head of Household,2023
2624,Odhiambo Moi,2398501,327443,327443,137941,Married,2022
2625,Maina Kipchoge,2372269,603444,603444,2703642,Head of Household,2023
2626,Njoroge Karanja,1988057,976457,976457,77119,Head of Household,2022
2627,Odinga Kipchoge,2044195,367473,367473,498176,Head of Household,2023
2628,Kiprop Kipkemoi,1180682,226210,226210,254038,Single,2022
2629,Akinyi Bett,4254454,650524,650524,-313035,Married,2023
2630,Akinyi Gitau,1228573,302207,302207,198620,Head of Household,2023
2631,Nyambura Ngugi,4489519,450274,450274,203494,Head of Household,2023
2632,Kariuki Wanjala,1404284,194555,194555,4254,Head of Household,2024
2633,Kibet Owino,2526954,1738194,1738194,480274,Single,2024
2634,Odhiambo Sang,596526,166502,166502,140558,Head of Household,2022
2635,Mutua Mwangi,2959284,492115,492115,3522842,Married,2023
2636,Kiplangat Bett,4477706,2903462,2903462,520068,Married,2022
2637,Otieno Kamau,1785722,244182,244182,77204,Single,2023
2638,Odhiambo Ondiek,4788064,1147861,1147861,7845,Married,2023
2639,Wangari Kimutai,3411992,515696,515696,-325545,Married,2024
2640,Kipchoge Kirui,1578156,718024,718024,388522,Head of Household,2024
2641,Wambui Ngugi,49044832,13302353,0,992559,Head of Household,2024
2642,Njeri Ondiek,47968854,11862563,0,5431301,Single,2024
2643,Akinyi Korir,663303,119903,119903,1538008,Married,2023
2644,Auma Kamau,637187,170899,170899,-911319,Married,2023
2645,Njeri Korir,3974241,446750,446750,-882167,Married,2024
2646,Odinga Bett,1392282,771653,771653,189822,Married,2022
2647,Omondi Kimutai,1374108,787156,787156,270841,Head of Household,2022
2648,Keter Kamau,4707544,1139373,1139373,790776,Married,2023
2649,Akinyi Kimutai,4857269,494680,494680,5440491,Single,2024
2650,Omondi Kirui,4780619,1098951,1098951,722001,Head of Household,2024
2651,Mutua Kiprotich,1060355,271357,271357,99451,Single,2024
2652,Mutua Nyong'o,1099133,319065,319065,19677,Head of Household,2022
2653,Otieno Korir,3410179,826461,826461,979944,Single,2024
2654,Cheruiyot Mutai,1145792,166725,166725,215945,Married,2022
2655,Auma Mwangi,3000113,473867,473867,257357,Single,2024
2656,Cheruiyot Kemboi,3364524,409883,409883,804555,Single,2023
2657,Kipchoge Wanjala,15500225,4430084,0,2949060,Single,2022
2658,Jelimo Kemboi,47936384,11172128,11172128,48578747,Head of Household,2024
2659,Njeri Kiprotich,43778968,12601788,12601788,878335,Married,2023
2660,Jelimo Owino,4450858,718424,718424,510080,Married,2024
2661,Kipchoge Kimutai,703140,136243,136243,17987,Head of Household,2023
2662,Auma Korir,2960083,785702,785702,177929,Head of Household,2022
2663,Kiprop Sigei,514161,109641,109641,52260,Married,2024
2664,Keter Mutai,4838304,615307,615307,177152,Head of Household,2024
2665,Njeri Owino,2552293,299707,299707,423861,Married,2023
2666,Odhiambo Nyong'o,46950283,9809621,0,6121396,Married,2024
2667,Cheruiyot Kemboi,2582934,284670,284670,645369,Head of Household,2022
2668,Muthoni Moi,2901287,354041,354041,211576,Married,2023
2669,Gathoni Kamau,1330746,828577,828577,151583,Married,2023
2670,Kariuki Kimutai,4868345,699346,699346,147178,Head of Household,2022
2671,Wangari Mutai,1080548,316216,316216,51026,Single,2024
2672,Mutua Rudisha,3411912,582238,582238,561738,Single,2022
2673,Omondi Mwangi,34630164,7590926,0,7903808,Single,2023
2674,Maina Gitau,4676624,663387,663387,154152,Married,2024
2675,Mutua Kimutai,1025703,143191,143191,193225,Head of Household,2023
2676,Jelimo Kemboi,38378232,4513615,0,6594145,Head of Household,2022
2677,Omondi Sang,232134,34574,34574,67419,Married,2024
2678,Kibet Sang,44207341,7566550,0,2278133,Married,2023
2679,Odinga Rotich,814651,223867,223867,194292,Single,2023
2680,Odhiambo Moi,1225464,211585,211585,210707,Head of Household,2024
2681,Jelimo Nyong'o,3364625,1623642,1623642,716907,Head of Household,2024
2682,Maina Wanjala,2292851,308991,308991,2892664,Married,2022
2683,Njeri Ngugi,3581138,544466,544466,59275,Single,2022
2684,Wanjiku Kamau,1478984,227444,227444,245968,Single,2024
2685,Ruto Gitau,1486711,1146529,1146529,412614,Married,2024
2686,Auma Karanja,2176704,606698,606698,243414,Single,2022
2687,Kimani Rudisha,27150906,6188008,0,6174086,Married,2024
2688,Akinyi Sang,1863389,321201,321201,2550606,Married,2022
2689,Keter Muchiri,4741664,2105443,2105443,1413400,Head of Household,2024
2690,Kosgei Kiprono,3159829,630384,630384,364032,Single,2022
2691,Kamau Ochieng,359674,74203,74203,97476,Single,2023
2692,Maina Gitau,42134597,10411240,0,8530075,Single,2024
2693,Kiprop Kimutai,484054,97061,97061,40764,Single,2024
2694,Ruto Lagat,2064235,381596,381596,50529,Head of Household,2023
2695,Jelimo Sigei,4071702,552742,552742,180770,Married,2023
2696,Omondi Ouma,3266919,619710,619710,166730,Married,2022
2697,Kiplangat Kirui,4853293,1446200,1446200,765298,Single,2022
2698,Odhiambo Wanjala,4834538,1079471,1079471,558512,Married,2024
2699,Njeri Ngugi,509212,293919,293919,5793,Married,2024
2700,Wanjiku Njuguna,2533017,737541,737541,571050,Married,2024
2701,Kosgei Kemboi,2434316,1035933,1035933,482596,Single,2023
2702,Gathoni Kemboi,401112,85295,85295,33525,Single,2024
2703,Kiprop Gitau,3219271,383178,383178,725352,Single,2022
2704,Jelimo Kibaki,1278253,206529,206529,158339,Single,2023
2705,Cheruiyot Kuria,4373696,1003093,1003093,858706,Single,2022
2706,Muthoni Ondiek,25039108,4680993,0,149537,Head of Household,2023
2707,Nyambura Kamau,18585818,7815132,7815132,2969871,Head of Household,2022
2708,Akinyi Sang,4778729,483984,483984,741544,Single,2024
2709,Auma Ondiek,1346103,211542,211542,362496,Married,2023
2710,Keter Sigei,429939,116503,116503,61866,Head of Household,2023
2711,Wangari Gitau,4848149,1022227,1022227,-202399,Single,2024
2712,Omondi Kemboi,3879899,1035814,1035814,849661,Married,2022
2713,Kamau Ngugi,1852704,531027,531027,226289,Single,2023
2714,Chepkoech Muchiri,2279908,315649,315649,274717,Single,2024
2715,Mutua Rudisha,2195528,295066,295066,468554,Married,2022
2716,Omondi Njuguna,1546384,173514,173514,307252,Married,2024
2717,Muthoni Kiprotich,4151993,921016,921016,512390,Married,2023
2718,Kiplangat Ondiek,29513447,8400020,0,1845891,Married,2024
2719,Kamau Kamau,2806001,375372,375372,29636,Head of Household,2024
2720,Kamau Kimutai,1375362,270254,270254,-486891,Single,2024
2721,Nyambura Gitau,4072587,915419,915419,33534,Married,2023
